Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,L-3,Attrition_Flag
3,1678,2650,69,0.865,-0.15833662291068556,0
6,1201,3891,79,0.881,-0.1926685191544957,0
5,0,3942,84,0.75,0.15896881647567265,0
4,1547,2398,61,0.794,0.017113074284315383,0
3,1198,2692,63,0.5,-0.6425964425751961,0
4,1845,1346,26,1.0,-0.53786575431345,0
3,827,1390,24,0.263,-0.05043421502627648,0
6,672,2073,54,0.543,0.07004161342480088,0
5,1404,3994,64,0.778,-0.7030158575911616,0
5,1470,1723,36,1.25,0.26299547472954926,0
4,1051,3116,80,0.6,-0.15516490328802263,0
3,2152,2555,62,0.676,-0.13447345919960374,0
3,0,2717,63,0.703,-0.6228523630483667,0
6,0,967,24,1.182,0.6819252645503708,1
3,0,2660,89,0.712,0.3916662090639761,0
5,1220,2412,62,0.824,-0.6196806434257038,0
5,0,777,13,0.625,-0.15516490328802263,1
5,2517,2292,54,0.862,-0.1322491041385303,0
6,1384,3774,63,0.658,0.080085982567093,0
5,1380,1723,31,0.55,0.17794402130920986,0
5,1520,1668,32,0.882,0.09612913219695608,0
6,1427,1777,56,0.647,-0.6457681621978589,0
3,1625,1888,39,0.625,-0.1322491041385303,0
3,1647,1597,37,0.542,-0.1322491041385303,0
4,0,2804,70,0.842,-0.6457681621978589,0
5,2126,1651,43,0.344,0.13760891790719884,0
6,1932,2367,50,0.786,0.7252911672401843,0
6,2490,3386,53,1.038,0.7119229710700281,0
3,2192,2399,57,0.966,0.17794402130920986,0
4,2021,2320,57,0.676,-0.06470181482793841,0
3,0,2119,52,1.0,0.14135599878715557,0
2,0,2395,45,0.552,-0.6457681621978589,1
3,1289,2181,32,0.6,-0.1322491041385303,0
4,2175,1913,35,0.667,-0.6196806434257038,0
3,831,3063,87,0.891,-0.21558431830398803,0
3,0,1088,22,1.444,-0.5208122419872979,1
3,715,1138,38,0.727,-0.6228523630483667,0
3,1566,2595,58,0.611,0.0827609360267999,0
6,0,1788,46,0.586,0.15502822215971754,0
6,1932,2602,51,0.545,0.7230668121791108,0
4,1471,2236,55,0.41,0.7841902572029459,0
5,2517,3095,63,0.969,-0.05043421502627648,0
4,1665,2397,41,0.64,-0.53786575431345,0
3,1517,2439,61,0.848,-0.15516490328802263,0
6,828,2225,44,0.294,0.07321333304746377,0
5,1622,1569,33,0.269,-0.05043421502627648,0
6,1188,1927,47,0.382,0.09295741257429319,0
5,1205,2140,49,0.69,-0.6801000584416693,0
6,0,2522,68,0.478,-0.14561730030868653,0
6,1194,3503,65,0.667,-0.6228523630483667,0
6,0,2657,71,0.69,-0.15516490328802263,0
3,2517,1373,35,0.591,-0.6801000584416693,0
5,0,2557,67,0.763,0.10889259665832716,0
3,633,2758,56,1.24,0.0827609360267999,0
5,817,1473,35,0.522,0.7459826113286031,0
5,0,2843,53,0.828,-0.6228523630483667,0
6,1920,2570,49,1.042,0.24230403064113037,0
4,2517,1446,22,0.833,0.24230403064113037,0
5,1339,1181,30,1.0,-0.13542082376119324,0
3,1665,1426,34,0.545,0.3916662090639761,0
6,1627,1566,36,0.714,-0.6425964425751961,0
6,1812,3319,86,0.911,0.6419559530747265,0
3,1428,1134,26,0.238,0.11786483838036947,1
4,0,1859,43,0.536,0.7252911672401843,0
4,0,2223,72,0.946,-0.1322491041385303,0
4,1245,2967,80,0.739,0.24549131061980173,0
3,2229,1645,33,0.941,0.09295741257429319,0
3,2129,2197,45,0.957,0.7221194476175214,0
2,0,809,15,0.25,0.7459826113286031,1
5,1815,1534,34,0.545,0.18188461562516497,0
4,1311,1413,37,0.37,0.23913231101846744,0
6,925,2659,63,0.75,-0.07335001417576878,0
5,2517,1842,36,0.714,-0.13542082376119324,0
3,2517,1515,36,0.714,-0.598989199337285,0
4,648,2997,56,0.867,-0.14561730030868653,0
6,0,2599,47,1.136,0.03570971718099067,0
4,1463,2916,50,0.724,-0.13542082376119324,0
3,2185,4157,58,0.758,0.3916662090639761,0
4,2491,2670,50,0.667,-0.06470181482793841,0
3,1169,2221,57,0.727,-0.07335001417576878,0
3,1605,2460,74,1.312,-0.21558431830398803,0
4,1106,1698,41,0.367,-0.15516490328802263,0
2,2517,694,12,0.2,0.18188461562516497,1
4,681,2167,57,0.727,0.11012965601121177,0
4,1476,2760,44,1.0,-0.13542082376119324,0
5,876,1753,43,1.048,0.07004161342480088,0
3,0,1678,36,0.8,-0.05043421502627648,0
6,1253,1887,60,0.538,-0.13542082376119324,0
3,1077,1535,31,0.632,-0.1322491041385303,0
6,1629,1903,30,0.5,-0.05043421502627648,0
4,1256,2631,55,0.774,-0.13542082376119324,0
5,2253,3753,63,0.909,0.702375368090692,0
5,1251,1989,37,0.48,-0.12270150115919419,0
6,683,2165,49,0.96,-0.05043421502627648,0
3,1010,2003,47,0.679,0.24230403064113037,0
6,0,717,18,0.286,-0.13542082376119324,1
5,963,1921,43,0.72,-0.05043421502627648,0
6,0,2412,58,0.657,0.7252911672401843,0
6,1259,2487,52,0.625,0.7221194476175214,0
6,1281,2792,51,0.889,-0.6101330404463677,0
3,1390,2170,63,0.465,-0.15516490328802263,0
3,1085,4776,63,0.575,0.11844019963766327,0
6,1580,1518,36,0.8,-0.6801000584416693,0
4,1720,1476,37,0.423,0.23913231101846744,0
6,1968,2256,70,0.591,0.21938823149163805,0
4,1516,1848,49,1.042,-0.1926685191544957,0
3,0,850,18,0.385,0.1524998398962383,1
5,0,2308,49,0.4,0.8071060563524382,0
3,0,1867,45,0.875,-0.13447345919960374,0
6,1220,1923,49,0.4,0.7221194476175214,0
3,1980,1600,45,0.406,-0.53786575431345,0
5,1158,1809,41,0.464,0.7252911672401843,0
3,1910,1208,38,0.357,0.17794402130920986,0
6,1988,2201,46,1.091,-0.6101330404463677,0
3,1075,2510,57,0.629,0.3916662090639761,0
3,1539,3784,74,0.609,0.12863667618515656,0
6,1061,1683,34,0.478,0.18188461562516497,0
4,1411,1911,47,0.958,0.32411891975338425,0
6,1251,2286,39,0.696,0.7459826113286031,0
4,1378,3360,56,0.75,-0.057829165308309186,0
4,0,2047,46,0.533,-0.6457681621978589,0
6,2517,1534,35,0.591,0.6648717522242188,0
4,2517,1516,32,0.391,-0.1322491041385303,0
6,1046,1758,40,0.739,-0.53786575431345,0
6,1577,4014,70,0.489,0.03570971718099067,0
5,584,2947,87,0.706,-0.06470181482793841,0
6,1931,2134,47,0.808,-0.63304883959586,0
4,2047,1546,36,0.5,-0.05043421502627648,0
5,773,1545,21,0.909,-0.1322491041385303,0
6,504,2878,65,0.625,0.15502822215971754,0
6,1599,2261,37,0.542,0.6648717522242188,0
4,2411,1896,31,0.824,0.03570971718099067,0
4,1266,1941,58,0.568,-0.6801000584416693,0
6,0,2021,41,0.783,0.09295741257429319,0
5,1373,1435,29,0.611,0.8071060563524382,0
3,2014,1159,26,0.733,-0.1926685191544957,0
5,1564,1188,40,0.6,-0.1322491041385303,0
4,1748,2236,57,0.541,-0.6425964425751961,0
6,2312,1680,33,1.062,-0.6196806434257038,0
4,1970,1180,29,1.417,-0.11155766005011143,0
2,0,2171,48,0.778,0.7230668121791108,1
6,1126,1454,30,0.25,-0.6196806434257038,0
4,1607,1984,38,0.652,-0.12512122984390384,0
5,1091,3327,80,0.86,0.20832792684045365,0
3,1157,1824,38,0.727,-0.05043421502627648,0
6,1274,1532,26,0.3,-0.05043421502627648,0
6,2517,2901,75,0.923,-0.6388955126782296,0
5,0,1707,41,0.783,0.8071060563524382,0
3,2065,1903,49,0.633,-0.6228523630483667,0
6,1402,2384,61,0.794,-0.1926685191544957,0
4,1665,2337,61,0.564,-0.531441910026693,0
4,0,1826,35,0.75,0.8071060563524382,0
6,1543,3395,70,0.628,-0.15516490328802263,0
5,0,2473,33,0.833,0.0827609360267999,0
3,1974,1850,44,0.571,-0.1926685191544957,0
5,962,1574,34,0.062,-0.1322491041385303,0
5,1142,1792,48,0.455,-0.10564798883304216,0
3,2517,2567,70,0.795,0.22893583447097415,0
4,1687,2758,55,0.833,-0.6801000584416693,0
3,1843,3725,60,0.622,0.8092587090497416,0
5,1665,2263,60,0.714,-0.07335001417576878,0
3,0,1154,22,0.375,0.14078063752986178,1
5,1660,2336,49,1.722,-0.14561730030868653,0
4,0,2677,70,0.892,-0.7030158575911616,0
5,1830,1701,33,1.357,0.19935568511841134,0
4,1244,1344,37,0.85,0.17794402130920986,0
6,916,1893,36,0.565,0.7221194476175214,0
3,0,3630,71,0.578,0.7841902572029459,0
5,0,2075,66,0.692,-0.6425964425751961,0
6,2056,1992,46,0.704,0.08036122251389642,0
6,1541,1961,32,1.0,-0.6228523630483667,0
6,1520,1485,26,0.529,-0.1926685191544957,0
3,0,1564,31,0.476,-0.13447345919960374,1
5,1616,1397,28,0.647,0.12863667618515656,0
6,0,3347,71,0.732,-0.06470181482793841,0
3,2517,1417,30,0.667,-0.13542082376119324,0
6,1149,2553,61,0.794,-0.21558431830398803,0
3,2000,1560,43,0.483,0.7252911672401843,0
5,0,2208,56,0.806,0.702375368090692,0
4,1351,1561,39,0.625,0.7252911672401843,0
4,2008,1992,40,0.667,-0.13542082376119324,0
4,1550,1935,52,0.368,-0.6801000584416693,0
4,2517,1913,49,0.69,-0.13542082376119324,0
3,2008,3519,73,0.622,0.20832792684045365,0
4,1656,2916,45,0.957,-0.598989199337285,0
3,0,1593,35,0.591,0.07321333304746377,1
4,2517,1323,25,0.923,-0.1322491041385303,0
5,978,3084,63,0.658,-0.11836731143504121,0
5,1328,2740,62,0.512,-0.07335001417576878,0
1,1962,936,25,0.25,-0.6357237930555668,1
4,0,2207,68,0.511,0.32411891975338425,0
4,1118,2585,64,0.778,0.7252911672401843,0
3,2517,1347,27,0.421,-0.6101330404463677,0
6,1572,1469,36,0.5,-0.53786575431345,0
6,1387,1468,32,0.231,0.17794402130920986,0
3,996,1454,43,0.433,-0.12270150115919419,0
6,1695,1615,36,0.333,-0.05043421502627648,0
3,0,2572,65,0.548,-0.47031846500285795,0
3,1533,2373,73,0.659,-0.5607815534629422,0
3,0,2473,46,0.484,0.0827609360267999,0
4,2022,1479,28,0.217,-0.1322491041385303,0
6,1348,2441,58,0.45,-0.6425964425751961,0
5,1496,2079,57,0.425,0.23913231101846744,0
4,1155,2248,51,0.645,0.26299547472954926,0
3,670,1580,54,0.543,-0.6196806434257038,0
4,934,1768,52,0.576,-0.15833662291068556,0
5,1542,1801,44,0.571,-0.6801000584416693,0
4,2118,1255,30,0.304,0.14135599878715557,0
5,998,1855,29,0.318,0.6648717522242188,0
4,1899,2502,48,1.0,-0.11155766005011143,0
4,773,2457,54,1.0,0.23913231101846744,0
4,1518,2502,55,0.571,0.7459826113286031,0
5,1306,1374,32,0.391,-0.6228523630483667,0
5,1227,1793,33,0.737,0.14078063752986178,0
5,2002,1191,34,0.545,-0.53786575431345,0
4,2300,2529,71,0.578,0.09390477713588265,0
6,2092,2565,69,0.865,-0.12512122984390384,0
3,1256,2111,29,0.706,0.301203120603892,0
4,629,1718,37,0.762,-0.1322491041385303,0
6,1284,1573,27,0.929,0.7252911672401843,0
4,0,2730,71,0.614,-0.6425964425751961,0
5,1731,1745,27,0.929,0.7630361236547551,0
4,0,1354,24,0.714,-0.6196806434257038,0
4,0,2562,62,0.722,0.7187956205896574,0
6,1647,1792,36,0.8,0.8071060563524382,0
3,0,1376,29,0.611,-0.6125527691310774,1
5,2517,3762,73,0.587,0.25935754296728236,0
3,770,2516,54,0.385,-0.044010370739519564,0
5,1640,2568,34,0.889,0.03570971718099067,0
3,1392,1387,34,0.7,-0.6801000584416693,0
5,1188,2111,59,0.639,-0.6196806434257038,0
5,1424,1487,33,0.737,-0.05043421502627648,0
6,1453,2688,88,0.956,0.702375368090692,0
3,1736,1467,29,0.706,-0.6196806434257038,0
4,1427,1456,44,0.294,0.11682057628537496,0
4,1271,1748,38,0.9,0.8071060563524382,0
6,2351,1540,32,0.185,-0.6228523630483667,0
3,0,847,17,0.133,0.7252911672401843,1
4,1145,1954,42,1.333,0.21938823149163805,0
5,902,2950,61,0.848,0.7910629067225752,0
5,1794,2154,37,0.542,-0.1322491041385303,0
6,2156,1711,36,0.44,0.07004161342480088,0
3,2130,1640,44,0.333,0.2518516336204665,0
5,0,2496,49,0.581,-0.63304883959586,0
4,1018,1938,53,0.656,-0.15833662291068556,0
4,0,2477,59,0.341,0.21621651186897511,0
4,629,4107,79,0.58,-0.6801000584416693,0
4,2517,2025,51,0.378,0.7252911672401843,0
3,0,886,21,0.4,-0.05043421502627648,1
4,0,1284,30,0.429,0.3098513199517222,1
6,2378,2292,49,0.441,0.6992036484680292,0
5,1670,1858,51,0.545,0.7841902572029459,0
6,676,3508,58,0.871,0.7230668121791108,0
5,1322,2338,41,0.952,0.6648717522242188,0
4,1359,2017,48,0.455,0.13760891790719884,0
4,0,4148,79,0.756,0.11786483838036947,0
3,862,2781,74,0.682,0.1524998398962383,0
4,2120,2062,55,0.486,0.09295741257429319,0
3,1624,1973,55,0.667,0.13180839580781947,0
5,0,1930,36,0.44,-0.598989199337285,0
6,0,3189,56,0.556,0.15896881647567265,0
4,1554,3670,60,0.818,-0.1756150068283437,0
3,2399,1836,48,0.655,-0.1322491041385303,0
5,1168,1519,43,0.72,0.11682057628537496,0
2,0,1353,40,0.212,0.23580848399060342,1
3,1025,1907,52,0.926,0.2800489870557013,0
5,979,2746,68,0.511,-0.6457681621978589,0
5,1389,3891,69,0.643,-0.07335001417576878,0
6,1276,1764,38,0.9,-0.05043421502627648,0
4,1848,2289,49,0.441,-0.6196806434257038,0
4,2517,2027,57,1.036,0.24230403064113037,0
5,888,1959,42,0.909,0.7230668121791108,0
3,0,2503,70,0.489,0.22893583447097415,0
4,0,2655,62,0.55,0.11844019963766327,0
4,1775,2109,52,0.625,0.23913231101846744,0
6,2517,2198,56,0.697,0.21938823149163805,0
4,758,1646,42,0.75,-0.6057988507222146,0
4,1786,1497,27,0.35,-0.05043421502627648,0
6,979,2847,61,0.968,0.09612913219695608,0
5,0,3264,83,0.766,-0.6425964425751961,0
4,1732,2056,41,0.64,0.7221194476175214,0
3,2149,2042,49,0.69,-0.6801000584416693,0
3,1092,2222,39,0.56,0.03570971718099067,0
6,2442,1504,38,0.357,0.07138898079185411,0
3,0,998,25,0.562,-0.07335001417576878,1
6,2096,2031,49,0.633,0.18188461562516497,0
2,978,947,33,0.571,0.10889259665832716,1
5,1694,3432,49,0.96,-0.6196806434257038,0
4,0,1783,40,0.667,0.7252911672401843,0
6,2517,1619,37,0.48,-0.1322491041385303,0
6,2489,2717,79,0.549,-0.15516490328802263,0
2,906,1741,27,0.421,-0.05043421502627648,1
6,1338,2511,55,0.774,0.702375368090692,0
3,2055,2238,49,0.531,-0.15833662291068556,0
4,1580,1607,44,0.419,0.10567673517629221,0
5,2517,1157,34,0.619,0.7348387702195204,0
4,1987,2953,72,0.714,-0.5607815534629422,0
4,0,2944,71,0.972,0.7348387702195204,0
3,1542,2261,56,0.6,0.15502822215971754,0
4,1726,2535,51,0.759,-0.1322491041385303,0
3,2517,1576,34,0.789,-0.11155766005011143,0
3,1209,1584,28,0.273,-0.13542082376119324,0
4,1884,4254,79,0.491,0.7841902572029459,0
5,1856,1834,55,0.571,-0.6196806434257038,0
6,0,3444,80,0.702,-0.7030158575911616,0
6,1720,2460,71,0.69,0.3193989229310583,0
6,0,1281,32,1.0,0.32411891975338425,0
4,1115,2133,41,0.783,0.198938127951317,0
4,0,3700,62,1.0,-0.1322491041385303,0
5,1229,4063,74,0.48,-0.12537645461890104,0
4,2036,1926,33,0.941,-0.6196806434257038,0
4,2007,2473,47,1.136,-0.14561730030868653,0
3,0,2322,65,0.585,-0.14561730030868653,0
6,1657,4542,86,0.87,0.7221194476175214,0
3,0,3203,64,0.829,0.19070748577058097,0
6,1326,1429,32,0.455,-0.53786575431345,0
6,0,3343,77,0.638,-0.15833662291068556,0
4,1118,2010,31,0.55,-0.07335001417576878,0
3,1810,3148,68,0.789,-0.6026271310995518,0
4,2069,2689,57,0.781,0.14135599878715557,0
4,2092,1868,43,0.344,-0.05043421502627648,0
3,0,1974,60,0.364,0.7252911672401843,0
4,2276,2000,62,0.59,0.14078063752986178,0
5,648,1267,27,1.077,0.13180839580781947,0
3,1928,2311,57,0.839,-0.1926685191544957,0
3,2517,3072,67,0.675,-0.6457681621978589,0
3,2290,1998,41,0.464,0.8071060563524382,0
6,1207,1590,33,0.32,-0.11155766005011143,0
5,2410,1027,20,0.176,-0.15516490328802263,1
5,1712,2579,68,0.659,0.07321333304746377,0
5,2517,2179,55,0.774,-0.6228523630483667,0
6,1459,2903,57,0.9,0.6648717522242188,0
6,1300,2739,65,0.912,-0.13447345919960374,0
6,1673,2729,66,0.535,0.09390477713588265,0
3,417,1766,46,0.533,0.10572087703566428,1
5,905,4357,73,0.521,0.7348387702195204,0
5,2517,1771,34,0.889,0.7252911672401843,0
4,1041,1339,28,0.867,-0.1322491041385303,0
5,2312,1619,40,0.538,0.10567673517629221,0
6,1578,3910,81,0.653,-0.5521333541151119,0
4,1814,2646,49,0.633,0.8135299006391951,0
4,1437,1865,31,0.938,-0.05043421502627648,0
5,1028,3888,77,0.604,-0.15516490328802263,0
6,1535,1602,35,0.591,0.7221194476175214,0
6,994,2552,64,0.455,0.15502822215971754,0
5,2491,1203,30,0.579,-0.1322491041385303,0
6,2069,1997,44,0.419,-0.15516490328802263,0
1,0,968,23,0.533,-0.63304883959586,1
3,1740,2141,51,0.7,0.6648717522242188,0
6,0,3783,57,0.676,0.26299547472954926,0
6,1181,2983,74,0.682,0.198938127951317,0
6,1285,2495,46,0.769,-0.06787353445060135,0
3,1363,2317,38,0.727,0.13760891790719884,0
3,1591,2501,36,0.714,-0.05043421502627648,0
5,2308,1402,35,0.842,-0.12270150115919419,0
1,1696,730,20,0.429,0.7252911672401843,1
4,2202,1387,33,0.65,-0.6228523630483667,0
5,1737,1291,27,0.5,0.18188461562516497,0
4,1990,2266,57,0.357,0.07321333304746377,0
5,0,1485,34,0.478,-0.15516490328802263,1
3,1173,1912,45,0.667,-0.1322491041385303,0
6,1700,3428,54,0.5,0.01279391803149835,0
5,901,2564,56,0.474,-0.05043421502627648,0
5,1900,1668,36,0.714,0.0769142629444301,0
5,802,1418,36,0.5,-0.6196806434257038,0
4,955,2568,62,0.59,0.702375368090692,0
4,947,2336,58,0.611,-0.21558431830398803,0
4,1319,4189,74,0.609,0.08036122251389642,0
5,1578,2005,48,0.778,-0.11155766005011143,0
3,2098,3183,64,0.73,-0.04356156550664724,0
5,2517,1501,35,0.591,-0.6196806434257038,0
6,2001,2208,59,0.595,0.01279391803149835,0
6,2027,1980,42,0.68,0.17794402130920986,0
4,1119,1624,40,0.429,0.1524998398962383,0
5,1490,3151,78,0.66,-0.53786575431345,0
4,1885,2118,48,0.778,0.7252911672401843,0
3,1683,2055,54,0.636,-0.1322491041385303,0
6,984,1865,35,0.458,-0.11155766005011143,0
5,1551,3302,65,0.585,-0.6026271310995518,0
3,0,1848,56,0.514,-0.6228523630483667,0
4,0,3347,64,0.778,0.7092480176103213,0
4,0,3762,74,1.0,-0.15833662291068556,0
3,542,3899,78,0.857,-0.21816520011335208,0
5,1945,1606,33,0.941,-0.11155766005011143,0
4,2517,2599,46,0.917,0.6648717522242188,0
6,1430,1608,30,1.308,-0.1322491041385303,0
3,0,1559,44,0.467,0.7348387702195204,0
4,1389,2878,54,0.636,-0.1322491041385303,0
6,0,1448,31,0.292,0.14078063752986178,0
5,1517,1981,38,0.357,-0.6801000584416693,0
5,865,3158,71,0.775,-0.05043421502627648,0
2,0,1067,23,0.769,-0.1926685191544957,1
4,2517,2726,57,0.727,-0.6196806434257038,0
5,1541,2518,67,0.971,0.19070748577058097,0
3,663,2987,73,0.622,-0.6425964425751961,0
1,1960,1334,38,0.407,-0.63304883959586,1
3,1608,2278,77,1.139,0.11844019963766327,0
3,2371,4303,80,0.509,-0.53786575431345,0
3,966,3871,87,0.706,0.0827609360267999,0
3,1819,1539,35,0.522,0.17794402130920986,0
6,2517,2293,36,0.8,0.017113074284315383,0
4,1661,1780,33,0.941,-0.13542082376119324,0
3,1573,1813,38,0.727,0.18188461562516497,0
6,0,2040,36,0.44,0.09612913219695608,0
6,0,2848,56,0.75,0.09390477713588265,0
6,1176,2774,52,0.625,-0.13542082376119324,0
6,2401,1932,35,0.346,0.7348387702195204,0
6,1366,1480,35,0.458,0.03570971718099067,0
4,0,4642,61,0.605,-0.03338070270012446,0
3,1559,2724,71,0.651,-0.5607815534629422,0
6,1967,1591,43,0.72,0.11682057628537496,0
3,1295,1234,24,1.182,0.7348387702195204,0
4,1969,2807,60,0.714,-0.05043421502627648,0
6,620,2262,47,0.424,0.21621651186897511,0
3,1300,1694,34,0.7,-0.1322491041385303,0
4,1630,1822,33,0.32,0.15032824050919788,0
6,1180,2329,69,0.605,0.07004161342480088,0
5,2095,2739,56,0.75,0.09612913219695608,0
5,2053,1810,38,0.727,-0.12270150115919419,0
3,614,1472,48,0.412,0.23913231101846744,0
6,0,1222,37,0.423,0.23913231101846744,0
5,1209,2157,49,1.882,-0.6101330404463677,0
5,2517,1914,31,0.348,-0.1322491041385303,0
3,1865,2632,54,1.077,0.24230403064113037,0
3,1491,2429,63,0.75,0.7119229710700281,0
6,0,3626,69,0.683,0.7348387702195204,0
6,1461,2718,71,0.775,0.8746533456630301,0
3,1190,3764,64,0.524,0.07004161342480088,0
5,1218,4535,75,0.562,0.21938823149163805,0
5,1796,1739,42,0.448,-0.5521333541151119,0
6,1685,1405,40,0.481,-0.6196806434257038,0
6,770,1576,41,0.952,-0.06787353445060135,0
6,1880,1205,19,0.462,0.09295741257429319,0
4,1275,1281,28,0.75,-0.1926685191544957,0
4,1505,3277,67,0.558,0.21938823149163805,0
4,1250,2754,60,0.463,-0.6219049984867773,0
6,797,3265,74,0.574,0.11786483838036947,0
5,0,2449,67,0.634,-0.6457681621978589,0
6,1470,1634,53,0.472,-0.1322491041385303,0
4,2349,2591,57,0.541,-0.21558431830398803,0
5,2355,2444,49,0.633,0.7119229710700281,0
3,1685,3598,67,0.718,0.10889259665832716,0
3,0,2849,61,0.694,-0.05043421502627648,0
4,1841,2794,58,1.148,-0.6801000584416693,0
3,938,2960,65,0.757,-0.15516490328802263,0
4,1674,2922,53,0.963,-0.5208122419872979,0
3,2286,2564,57,0.462,-0.63304883959586,0
3,2163,1631,40,0.29,0.03570971718099067,0
4,1236,2536,69,0.865,0.7119229710700281,0
6,2517,1617,29,1.417,0.09612913219695608,0
3,1874,2249,47,1.35,0.21621651186897511,0
5,1873,1933,48,0.655,-0.05043421502627648,0
4,772,2250,40,0.905,0.13180839580781947,0
3,1738,2274,52,0.733,-0.1322491041385303,0
5,985,4263,70,1.0,-0.21558431830398803,0
3,1480,1393,38,0.462,-0.1926685191544957,0
4,1469,3709,64,0.684,0.10889259665832716,0
6,2260,1401,30,0.579,0.09612913219695608,0
4,666,2995,60,0.875,0.8023860595301123,0
3,946,3806,65,0.667,-0.13542082376119324,0
3,526,1944,55,0.618,-0.6196806434257038,0
6,2315,1805,46,0.704,0.2698681242491785,0
6,2301,1783,33,0.65,-0.1926685191544957,0
3,1501,1543,34,0.545,-0.13542082376119324,0
4,1347,1302,27,0.421,-0.598989199337285,0
5,1305,4345,72,0.674,-0.7030158575911616,0
1,243,1102,27,0.8,0.21621651186897511,1
3,1799,2565,72,0.636,-0.5607815534629422,0
4,2517,1342,26,1.0,0.09612913219695608,0
6,1619,2328,62,0.722,-0.15516490328802263,0
5,1909,2119,52,1.08,0.23913231101846744,0
4,1298,1906,39,0.773,0.16528216063293685,0
5,1611,2349,41,0.464,0.301203120603892,0
4,1327,1433,34,0.889,-0.1322491041385303,0
5,787,1312,32,0.6,0.7459826113286031,1
6,835,2148,40,0.379,0.15502822215971754,0
6,1773,2038,64,0.362,-0.15516490328802263,0
6,0,916,18,0.2,-0.13542082376119324,1
3,948,1407,44,0.467,0.2136232849200733,0
1,2408,1187,40,0.6,0.7896667369281134,1
4,0,3292,62,0.824,-0.15516490328802263,0
3,1543,3432,71,0.972,-0.5607815534629422,0
3,1135,1541,33,0.833,-0.53786575431345,0
3,1562,1881,49,0.815,-0.1756150068283437,0
6,1433,1986,50,0.613,0.10325700649158255,0
6,744,1564,33,0.5,-0.11155766005011143,0
3,1504,3447,72,0.895,-0.1926685191544957,0
6,1551,4428,82,0.822,0.7841902572029459,0
6,1580,4149,86,0.755,0.07778034070453235,0
6,1393,1618,47,0.958,0.6648717522242188,0
4,1470,1281,36,0.8,-0.598989199337285,0
5,2517,1994,41,0.64,0.32411891975338425,0
6,2215,1387,30,0.579,-0.6196806434257038,0
6,1338,3446,58,1.0,0.8071060563524382,0
6,1084,1341,37,1.176,0.10567673517629221,0
4,321,2508,44,0.294,-0.13542082376119324,1
3,2227,2520,61,0.848,-0.1926685191544957,0
3,2180,1271,36,0.2,0.32411891975338425,0
3,1499,4370,83,0.537,-0.055154211848602315,0
3,2508,1469,29,0.812,0.23913231101846744,0
3,704,2251,63,0.537,0.21938823149163805,0
5,976,2240,53,0.395,-0.5607815534629422,0
5,1978,1749,41,0.577,-0.07335001417576878,0
3,1699,1736,48,0.371,0.7221194476175214,0
4,1495,1942,42,0.75,0.32411891975338425,0
4,1806,2534,78,0.95,-0.14561730030868653,0
5,0,1656,41,0.367,-0.11155766005011143,0
4,1131,3546,63,0.615,-0.11519559181237828,0
3,1185,2614,67,0.861,0.7841902572029459,0
3,864,1589,30,0.667,0.6992036484680292,0
6,2200,2097,57,0.541,-0.6196806434257038,0
4,1583,3168,73,0.738,-0.6961432080715323,0
3,2517,2102,32,1.133,0.24230403064113037,0
6,2078,2661,58,0.871,0.702375368090692,0
6,2264,2273,49,0.485,0.1614720816182806,0
4,1398,2698,73,0.872,-0.6425964425751961,0
3,2379,2315,63,0.853,0.7841902572029459,0
3,2517,2257,54,0.8,0.3098513199517222,0
4,906,2273,66,0.886,0.07138898079185411,0
3,2155,1376,44,0.571,0.14078063752986178,0
